PhD,st_abbr,countyname,pollutant,revoked_naaqs,area_name,split,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017,yr2018,yr2019,yr2020,yr2021,effec_rede,nonattain,class,part,population,fips_state,fips_cnty,pollorder,composid,exportdt
PENNSYLVANIA,PA,Lawrence County,PM-2.5 (1997),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,P,1722,42,073,e,PM-2.5.1997.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Lawrence County,PM-2.5 (2006),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,P,1722,42,073,e,PM-2.5.2006.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Lebanon County,1-Hour Ozone (1979),Revoked,"Harrisburg-Lebanon-Carlisle, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,133568,42,075,G,Ozone_1-hr.1990.Harrisburg,4/30/22
PENNSYLVANIA,PA,Lebanon County,8-Hour Ozone (1997),Revoked,"Harrisburg-Lebanon-Carlisle, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,7/25/07,,Former Subpart 1,W,133568,42,075,g,Ozone_8-hr.1997.Harrisburg,4/30/22
PENNSYLVANIA,PA,Lebanon County,PM-2.5 (1997),,"Harrisburg-Lebanon-Carlisle, PA",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,,,,,,,,,12/8/14,,Moderate,W,133568,42,075,e,PM-2.5.1997.Harrisburg,4/30/22
PENNSYLVANIA,PA,Lebanon County,PM-2.5 (2006),,"Harrisburg-Lebanon-Carlisle-York, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,,,,,,,,,12/8/14,,Moderate,W,133568,42,075,e,PM-2.5.2006.Harrisburg,4/30/22
PENNSYLVANIA,PA,Lebanon County,PM-2.5 (2012),,"Lebanon County, PA",FALSE,,,,,,,,,,,,,,,,,,,,,,,,15,16,17,18,,,,10/30/19,,Moderate,W,133568,42,075,B,PM-2.5.2012.Lebanon_Co,4/30/22
PENNSYLVANIA,PA,Lehigh County,1-Hour Ozone (1979),Revoked,"Allentown-Bethlehem-Easton, PA-NJ",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,349497,42,077,G,Ozone_1-hr.1990.Allentown,4/30/22
PENNSYLVANIA,PA,Lehigh County,8-Hour Ozone (1997),Revoked,"Allentown-Bethlehem-Easton, PA",FALSE,,,,,,,,,,,,,04,05,06,07,,,,,,,,,,,,,,,4/3/08,,Former Subpart 1,W,349497,42,077,g,Ozone_8-hr.1997.Allentown,4/30/22
PENNSYLVANIA,PA,Lehigh County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,349497,42,077,f,Ozone_8-hr.2008.Allentown,4/30/22
PENNSYLVANIA,PA,Lehigh County,PM-2.5 (2006),,"Allentown, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,4/13/15,,Moderate,W,349497,42,077,e,PM-2.5.2006.Allentown,4/30/22
PENNSYLVANIA,PA,Luzerne County,1-Hour Ozone (1979),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,320918,42,079,G,Ozone_1-hr.1990.Scranton,4/30/22
PENNSYLVANIA,PA,Luzerne County,8-Hour Ozone (1997),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,12/19/07,,Former Subpart 1,W,320918,42,079,g,Ozone_8-hr.1997.Scranton,4/30/22
PENNSYLVANIA,PA,Mercer County,1-Hour Ozone (1979),Revoked,"Youngstown-Warren-Sharon, OH-PA (PA portion)",TRUE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,116638,42,085,G,Ozone_1-hr.1990.Youngstown,4/30/22
PENNSYLVANIA,PA,Mercer County,8-Hour Ozone (1997),Revoked,"Youngstown-Warren-Sharon, OH-PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,11/19/07,,Former Subpart 1,W,116638,42,085,g,Ozone_8-hr.1997.Youngstown,4/30/22
PENNSYLVANIA,PA,Monroe County,1-Hour Ozone (1979),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,169842,42,089,G,Ozone_1-hr.1990.Scranton,4/30/22
PENNSYLVANIA,PA,Monroe County,8-Hour Ozone (1997),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,12/19/07,,Former Subpart 1,W,169842,42,089,g,Ozone_8-hr.1997.Scranton,4/30/22
PENNSYLVANIA,PA,Montgomery County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,799874,42,091,C,Ozone_1-hr.1990.Philadelphia,4/30/22
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,799874,42,091,e,Ozone_8-hr.1997.Philadelphia,4/30/22
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,799874,42,091,f,Ozone_8-hr.2008.Philadelphia,4/30/22
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,799874,42,091,f,Ozone_8-hr.2015.Philadelphia,4/30/22
PENNSYLVANIA,PA,Montgomery County,PM-2.5 (1997),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,,,,,,,,4/21/15,,Moderate,W,799874,42,091,e,PM-2.5.1997.Philadelphia,4/30/22
PENNSYLVANIA,PA,Montgomery County,PM-2.5 (2006),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,4/21/15,,Moderate,W,799874,42,091,e,PM-2.5.2006.Philadelphia,4/30/22
PENNSYLVANIA,PA,Northampton County,1-Hour Ozone (1979),Revoked,"Allentown-Bethlehem-Easton, PA-NJ",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,297735,42,095,G,Ozone_1-hr.1990.Allentown,4/30/22
PENNSYLVANIA,PA,Northampton County,8-Hour Ozone (1997),Revoked,"Allentown-Bethlehem-Easton, PA",FALSE,,,,,,,,,,,,,04,05,06,07,,,,,,,,,,,,,,,4/3/08,,Former Subpart 1,W,297735,42,095,g,Ozone_8-hr.1997.Allentown,4/30/22
PENNSYLVANIA,PA,Northampton County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,297735,42,095,f,Ozone_8-hr.2008.Allentown,4/30/22
PENNSYLVANIA,PA,Northampton County,PM-2.5 (2006),,"Allentown, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,4/13/15,,Moderate,W,297735,42,095,e,PM-2.5.2006.Allentown,4/30/22
PENNSYLVANIA,PA,Northumberland County,1-Hour Ozone (1979),Revoked,"Northumberland Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,94528,42,097,K,Ozone_1-hr.1990.Northumberland_Co,4/30/22
PENNSYLVANIA,PA,Perry County,1-Hour Ozone (1979),Revoked,"Harrisburg-Lebanon-Carlisle, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,45969,42,099,G,Ozone_1-hr.1990.Harrisburg,4/30/22
PENNSYLVANIA,PA,Perry County,8-Hour Ozone (1997),Revoked,"Harrisburg-Lebanon-Carlisle, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,7/25/07,,Former Subpart 1,W,45969,42,099,g,Ozone_8-hr.1997.Harrisburg,4/30/22
PENNSYLVANIA,PA,Philadelphia County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,1526006,42,101,C,Ozone_1-hr.1990.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,1526006,42,101,e,Ozone_8-hr.1997.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,1526006,42,101,f,Ozone_8-hr.2008.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,1526006,42,101,f,Ozone_8-hr.2015.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,Carbon Monoxide (1971),,"Philadelphia-Camden Co, PA-NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,3/15/96,,Moderate <= 12.7ppm,P,673750,42,101,C,CO.1990.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,PM-2.5 (1997),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,,,,,,,,4/21/15,,Moderate,W,1526006,42,101,e,PM-2.5.1997.Philadelphia,4/30/22
PENNSYLVANIA,PA,Philadelphia County,PM-2.5 (2006),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,4/21/15,,Moderate,W,1526006,42,101,e,PM-2.5.2006.Philadelphia,4/30/22
PENNSYLVANIA,PA,Pike County,1-Hour Ozone (1979),Revoked,"Pike Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,57369,42,103,K,Ozone_1-hr.1990.Pike_Co,4/30/22
PENNSYLVANIA,PA,Schuylkill County,1-Hour Ozone (1979),Revoked,"Schuylkill Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,148289,42,107,K,Ozone_1-hr.1990.Schuylkill_Co,4/30/22
PENNSYLVANIA,PA,Snyder County,1-Hour Ozone (1979),Revoked,"Snyder Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,39702,42,109,K,Ozone_1-hr.1990.Snyder_Co,4/30/22
PENNSYLVANIA,PA,Somerset County,1-Hour Ozone (1979),Revoked,"Johnstown, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,77742,42,111,G,Ozone_1-hr.1990.Johnstown,4/30/22
PENNSYLVANIA,PA,Susquehanna County,1-Hour Ozone (1979),Revoked,"Susquehanna Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,43356,42,115,K,Ozone_1-hr.1990.Susquehanna_Co,4/30/22
PENNSYLVANIA,PA,Tioga County,8-Hour Ozone (1997),Revoked,"Tioga Co, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,7/6/07,,Former Subpart 1,W,41981,42,117,g,Ozone_8-hr.1997.Tioga_Co,4/30/22
PENNSYLVANIA,PA,Warren County,1-Hour Ozone (1979),Revoked,"Warren Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,41815,42,123,K,Ozone_1-hr.1990.Warren_Co,4/30/22
PENNSYLVANIA,PA,Warren County,Sulfur Dioxide (1971),,"Conewango Township (Warren County), PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,,,,,,,,,,,,,,,,,,,8/2/04,,Primary,P,3594,42,123,A,SO2.1978.Conewago,4/30/22
PENNSYLVANIA,PA,Warren County,Sulfur Dioxide (1971),,"Warren Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,,,,,,,,,,,,,,,,,,,8/2/04,,"Primary, Secondary",P,15781,42,123,B,SO2.1978.Warren_Boro,4/30/22
PENNSYLVANIA,PA,Warren County,Sulfur Dioxide (2010),,"Warren, PA",FALSE,,,,,,,,,,,,,,,,,,,,,,13,14,15,16,17,18,19,20,21,  -   -,Yes,,P,18056,42,123,A,SO2.2010.Warren_Co,4/30/22
PENNSYLVANIA,PA,Washington County,1-Hour Ozone (1979),Revoked,"Pittsburgh-Beaver Valley, PA",FALSE,92,93,94,95,96,97,98,99,00,,,,,,,,,,,,,,,,,,,,,,11/19/01,,Moderate,W,207820,42,125,E,Ozone_1-hr.1990.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Washington County,8-Hour Ozone (1997),Revoked,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,207820,42,125,e,Ozone_8-hr.1997.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Washington County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,207820,42,125,f,Ozone_8-hr.2008.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Washington County,PM-2.5 (1997),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,W,207820,42,125,e,PM-2.5.1997.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Washington County,PM-2.5 (2006),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,W,207820,42,125,e,PM-2.5.2006.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Wayne County,1-Hour Ozone (1979),Revoked,"Wayne Co, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Incomplete Data,W,52822,42,127,K,Ozone_1-hr.1990.Wayne_Co,4/30/22
PENNSYLVANIA,PA,Westmoreland County,1-Hour Ozone (1979),Revoked,"Pittsburgh-Beaver Valley, PA",FALSE,92,93,94,95,96,97,98,99,00,,,,,,,,,,,,,,,,,,,,,,11/19/01,,Moderate,W,365169,42,129,E,Ozone_1-hr.1990.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Westmoreland County,8-Hour Ozone (1997),Revoked,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,365169,42,129,e,Ozone_8-hr.1997.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Westmoreland County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,365169,42,129,f,Ozone_8-hr.2008.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Westmoreland County,PM-2.5 (1997),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,W,365169,42,129,e,PM-2.5.1997.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Westmoreland County,PM-2.5 (2006),,"Pittsburgh-Beaver Valley, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,,,,,,,,10/2/15,,Moderate,W,365169,42,129,e,PM-2.5.2006.Pittsburgh,4/30/22
PENNSYLVANIA,PA,Wyoming County,1-Hour Ozone (1979),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,28276,42,131,G,Ozone_1-hr.1990.Scranton,4/30/22
PENNSYLVANIA,PA,Wyoming County,8-Hour Ozone (1997),Revoked,"Scranton-Wilkes-Barre, PA",FALSE,,,,,,,,,,,,,04,05,06,,,,,,,,,,,,,,,,12/19/07,,Former Subpart 1,W,28276,42,131,g,Ozone_8-hr.1997.Scranton,4/30/22
PENNSYLVANIA,PA,York County,1-Hour Ozone (1979),Revoked,"York, PA",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Marginal,W,434972,42,133,G,Ozone_1-hr.1990.York,4/30/22
PENNSYLVANIA,PA,York County,8-Hour Ozone (1997),Revoked,"York, PA",FALSE,,,,,,,,,,,,,04,05,06,07,,,,,,,,,,,,,,,2/13/08,,Former Subpart 1,W,434972,42,133,g,Ozone_8-hr.1997.York,4/30/22
PENNSYLVANIA,PA,York County,PM-2.5 (1997),,"York, PA",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,,,,,,,,,12/8/14,,Moderate,W,434972,42,133,e,PM-2.5.1997.York,4/30/22
PENNSYLVANIA,PA,York County,PM-2.5 (2006),,"Harrisburg-Lebanon-Carlisle-York, PA",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,,,,,,,,,12/8/14,,Moderate,W,434972,42,133,e,PM-2.5.2006.Harrisburg,4/30/22
PUERTO RICO,PR,Arecibo Municipio,Lead (2008),,"Arecibo, PR",FALSE,,,,,,,,,,,,,,,,,,,,11,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,,P,32185,72,013,A,Lead.2008.Arecibo,4/30/22
PUERTO RICO,PR,Bayamon Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,P,22921,72,021,A,SO2.2010.San_Juan,4/30/22
PUERTO RICO,PR,Catano Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,W,28140,72,033,A,SO2.2010.San_Juan,4/30/22
PUERTO RICO,PR,Guaynabo Municipio,PM-10 (1987),,"Mun. of Guaynabo, PR",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,05,06,07,08,09,,,,,,,,,,,,,2/11/10,,Moderate,P,90470,72,061,B,PM-10.1990.Guaynabo_Co,4/30/22
PUERTO RICO,PR,Guaynabo Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,P,23802,72,061,A,SO2.2010.San_Juan,4/30/22
PUERTO RICO,PR,Salinas Municipio,Sulfur Dioxide (2010),,"Guayama-Salinas, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,P,23401,72,123,A,SO2.2010.Guayama-Salinas,4/30/22
PUERTO RICO,PR,San Juan Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,P,147963,72,127,A,SO2.2010.San_Juan,4/30/22
PUERTO RICO,PR,Toa Baja Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,,P,52441,72,137,A,SO2.2010.San_Juan,4/30/22
RHODE ISLAND,RI,Bristol County,1-Hour Ozone (1979),Revoked,"Providence (all of RI), RI",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Serious,W,49875,44,001,D,Ozone_1-hr.1990.Providence,4/30/22
RHODE ISLAND,RI,Bristol County,8-Hour Ozone (1997),Revoked,"Providence (all of RI), RI",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,49875,44,001,e,Ozone_8-hr.1997.Providence,4/30/22
RHODE ISLAND,RI,Kent County,1-Hour Ozone (1979),Revoked,"Providence (all of RI), RI",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Serious,W,166158,44,003,D,Ozone_1-hr.1990.Providence,4/30/22
RHODE ISLAND,RI,Kent County,8-Hour Ozone (1997),Revoked,"Providence (all of RI), RI",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,166158,44,003,e,Ozone_8-hr.1997.Providence,4/30/22
RHODE ISLAND,RI,Newport County,1-Hour Ozone (1979),Revoked,"Providence (all of RI), RI",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Serious,W,82888,44,005,D,Ozone_1-hr.1990.Providence,4/30/22
RHODE ISLAND,RI,Newport County,8-Hour Ozone (1997),Revoked,"Providence (all of RI), RI",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,82888,44,005,e,Ozone_8-hr.1997.Providence,4/30/22
RHODE ISLAND,RI,Providence County,1-Hour Ozone (1979),Revoked,"Providence (all of RI), RI",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Serious,W,626667,44,007,D,Ozone_1-hr.1990.Providence,4/30/22
RHODE ISLAND,RI,Providence County,8-Hour Ozone (1997),Revoked,"Providence (all of RI), RI",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,626667,44,007,e,Ozone_8-hr.1997.Providence,4/30/22
RHODE ISLAND,RI,Washington County,1-Hour Ozone (1979),Revoked,"Providence (all of RI), RI",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Serious,W,126979,44,009,D,Ozone_1-hr.1990.Providence,4/30/22
RHODE ISLAND,RI,Washington County,8-Hour Ozone (1997),Revoked,"Providence (all of RI), RI",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,126979,44,009,e,Ozone_8-hr.1997.Providence,4/30/22
SOUTH CAROLINA,SC,Cherokee County,1-Hour Ozone (1979),Revoked,"Cherokee Co, SC",FALSE,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/16/93,,Marginal,W,55342,45,021,G,Ozone_1-hr.1990.Cherokee_Co,4/30/22
SOUTH CAROLINA,SC,York County,8-Hour Ozone (1997),Revoked,"Charlotte-Gastonia-Rock Hill, NC-SC",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,,,,,,,,,,,12/26/12,,Moderate,P,178913,45,091,e,Ozone_8-hr.1997.Charlotte,4/30/22
SOUTH CAROLINA,SC,York County,8-Hour Ozone (2008),,"Charlotte-Rock Hill, NC-SC",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,,,,,,,1/11/16,,Marginal,P,177819,45,091,f,Ozone_8-hr.2008.Charlotte,4/30/22
TENNESSEE,TN,Anderson County,8-Hour Ozone (1997),Revoked,"Knoxville, TN",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,,,,,,,,,,,,3/8/11,,Former Subpart 1,W,75129,47,001,g,Ozone_8-hr.1997.Knoxville,4/30/22
TENNESSEE,TN,Anderson County,8-Hour Ozone (2008),,"Knoxville, TN",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,,,,,,,,8/12/15,,Marginal,P,18216,47,001,f,Ozone_8-hr.2008.Knoxville,4/30/22
TENNESSEE,TN,Anderson County,PM-2.5 (1997),,"Knoxville, TN",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,15,16,,,,,,8/29/17,,Moderate,W,75129,47,001,e,PM-2.5.1997.Knoxville,4/30/22
TENNESSEE,TN,Anderson County,PM-2.5 (2006),,"Knoxville-Sevierville-La Follette, TN",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,15,16,,,,,,9/27/17,,Moderate,W,75129,47,001,e,PM-2.5.2006.Knoxville,4/30/22
TENNESSEE,TN,Benton County,Sulfur Dioxide (1971),,"Benton Co, TN",FALSE,92,93,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,1/26/98,,"Primary, Secondary",P,16489,47,005,B,SO2.1978.Benton_Co,4/30/22
TENNESSEE,TN,Blount County,8-Hour Ozone (1997),Revoked,"Knoxville, TN",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,,,,,,,,,,,,3/8/11,,Former Subpart 1,W,123010,47,009,g,Ozone_8-hr.1997.Knoxville,4/30/22
TENNESSEE,TN,Blount County,8-Hour Ozone (2008),,"Knoxville, TN",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,,,,,,,,8/12/15,,Marginal,W,123010,47,009,f,Ozone_8-hr.2008.Knoxville,4/30/22
TENNESSEE,TN,Blount County,PM-2.5 (1997),,"Knoxville, TN",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,13,14,15,16,,,,,,8/29/17,,Moderate,W,123010,47,009,e,PM-2.5.1997.Knoxville,4/30/22
TENNESSEE,TN,Blount County,PM-2.5 (2006),,"Knoxville-Sevierville-La Follette, TN",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,13,14,15,16,,,,,,9/27/17,,Moderate,W,123010,47,009,e,PM-2.5.2006.Knoxville,4/30/22
